             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          27937699  physical job10.sl msrikuma  R    4:25:48      1 spartan-bm066
          27937690  physical job9.slu msrikuma  R    9:26:02      1 spartan-bm064
          27937689  physical job9.slu msrikuma  R    9:26:05      1 spartan-bm063
          27937692  physical job9.slu msrikuma  R    9:26:06      1 spartan-bm065
          27937681  physical job8.slu msrikuma  R   19:26:08      1 spartan-bm124
          27937682  physical job8.slu msrikuma  R   19:26:08      1 spartan-bm125
          27937683  physical job9.slu msrikuma  R   19:26:08      1 spartan-bm060
          27937675  physical job8.slu msrikuma  R 1-00:24:07      1 spartan-bm059
          28013062  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm118
          28013063  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm118
          28013065  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm119
          28013116  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm119
          28013117  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm119
          28013118  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm119
          28013119  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm119
          28013150  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm119
          28013152  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm119
          28013153  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm119
          28013154  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm119
          28013155  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm120
          28013156  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm120
          28013157  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm120
          28013158  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm120
          28013159  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm120
          28013160  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm120
          28013161  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm120
          28013162  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm120
          28013163  physical Phase1 - erandiac  R 2-01:26:40      1 spartan-bm120
          28013164  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm121
          28013165  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm121
          28013166  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm121
          28013167  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm121
          28013168  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm121
          28013169  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm121
          28013170  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm121
          28013171  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm121
          28013172  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm121
          28013173  physical Phase1 - erandiac  R 2-01:26:36      1 spartan-bm122
          28000335  physical C12+line  gmuller  R 2-01:26:36      1 spartan-bm123
          28000517  physical C16+_aug  gmuller  R 2-01:26:36      1 spartan-bm123
          28093582  physical   muscle  amritav  R    1:26:03      1 spartan-bm056
          28127674  physical variants sduchene  R   17:51:49      1 spartan-bm104
          28127675  physical variants sduchene  R   17:51:49      1 spartan-bm105
          28115222  physical dateInfR l_feathe  R 1-01:02:35      1 spartan-bm108
          28115223  physical dateInfR l_feathe  R 1-01:02:35      1 spartan-bm108
          28115224  physical dateInfR l_feathe  R 1-01:02:35      1 spartan-bm108
          28115226  physical dateInfR l_feathe  R 1-01:02:35      1 spartan-bm108
          28115217  physical dateInfR l_feathe  R 1-01:03:05      1 spartan-bm104
          28115218  physical dateInfR l_feathe  R 1-01:03:05      1 spartan-bm106
          28115219  physical dateInfR l_feathe  R 1-01:03:05      1 spartan-bm108
          28115220  physical dateInfR l_feathe  R 1-01:03:05      1 spartan-bm108
          28115212  physical dateInfR l_feathe  R 1-01:03:36      1 spartan-bm094
          28115213  physical dateInfR l_feathe  R 1-01:03:36      1 spartan-bm094
          28115214  physical dateInfR l_feathe  R 1-01:03:36      1 spartan-bm094
          28115216  physical dateInfR l_feathe  R 1-01:03:36      1 spartan-bm104
          28115207  physical dateInfR l_feathe  R 1-01:04:06      1 spartan-bm094
          28115209  physical dateInfR l_feathe  R 1-01:04:06      1 spartan-bm094
          28115210  physical dateInfR l_feathe  R 1-01:04:06      1 spartan-bm094
          28115203  physical dateInfR l_feathe  R 1-01:04:36      1 spartan-bm094
          28115206  physical dateInfR l_feathe  R 1-01:04:36      1 spartan-bm094
        28045808_8  physical squ_nl_6 chrisbra  R 2-01:25:04      1 spartan-bm058
        28045808_9  physical squ_nl_6 chrisbra  R 2-01:25:04      1 spartan-bm058
       28045808_10  physical squ_nl_6 chrisbra  R 2-01:25:04      1 spartan-bm058
        28045808_1  physical squ_nl_6 chrisbra  R 2-01:25:34      1 spartan-bm094
        28045808_2  physical squ_nl_6 chrisbra  R 2-01:25:34      1 spartan-bm115
        28045808_3  physical squ_nl_6 chrisbra  R 2-01:25:34      1 spartan-bm115
        28045808_4  physical squ_nl_6 chrisbra  R 2-01:25:34      1 spartan-bm056
        28045767_6  physical squ_nl_6 chrisbra  R 2-01:26:04      1 spartan-bm110
        28045767_3  physical squ_nl_6 chrisbra  R 2-01:26:34      1 spartan-bm115
        28045767_4  physical squ_nl_6 chrisbra  R 2-01:26:34      1 spartan-bm056
       27972594_41  physical sbatch.s   yunfan  R 1-14:27:01      1 spartan-bm055
       27972594_40  physical sbatch.s   yunfan  R 1-16:08:53      1 spartan-bm105
       27972594_38  physical sbatch.s   yunfan  R 1-21:17:54      1 spartan-bm058
       27972594_39  physical sbatch.s   yunfan  R 1-21:17:54      1 spartan-bm058
       27972594_37  physical sbatch.s   yunfan  R 1-22:08:33      1 spartan-bm111
       27972594_35  physical sbatch.s   yunfan  R 1-22:26:06      1 spartan-bm106
       27972594_36  physical sbatch.s   yunfan  R 1-22:26:06      1 spartan-bm111
       27972594_32  physical sbatch.s   yunfan  R 1-22:26:36      1 spartan-bm110
       27972594_33  physical sbatch.s   yunfan  R 1-22:26:36      1 spartan-bm110
       27972594_34  physical sbatch.s   yunfan  R 1-22:26:36      1 spartan-bm110
       27972594_31  physical sbatch.s   yunfan  R 1-22:53:11      1 spartan-bm094
       27972594_29  physical sbatch.s   yunfan  R 2-01:00:36      1 spartan-bm107
       27972594_30  physical sbatch.s   yunfan  R 2-01:00:36      1 spartan-bm108
       27972594_28  physical sbatch.s   yunfan  R 2-01:26:04      1 spartan-bm055
          28141232  physical ld_spind  ghowitt  R    2:08:11      1 spartan-bm057
          28131255  physical     qd_1  qingdiw  R   13:06:51      1 spartan-bm123
          28143090  physical MCASrun_     amos  R       0:08      1 spartan-bm057
          28143088  physical MCASrun_     amos  R       0:38      1 spartan-bm104
          28143089  physical MCASrun_     amos  R       0:38      1 spartan-bm114
          28143087  physical MCASrun_     amos  R       1:08      1 spartan-bm104
          28143086  physical MCASrun_     amos  R       1:38      1 spartan-bm057
          28143082  physical MCASrun_     amos  R       3:09      1 spartan-bm104
          28143083  physical MCASrun_     amos  R       3:09      1 spartan-bm104
          28143084  physical MCASrun_     amos  R       3:09      1 spartan-bm117
          28143085  physical MCASrun_     amos  R       3:09      1 spartan-bm117
      27350029_592  physical vicrun.s liulizju  R 1-23:24:17      1 spartan-bm061
      27350081_548  physical vicruns. liulizju  R 1-23:24:17      1 spartan-bm061
      27350081_547  physical vicruns. liulizju  R 2-00:15:27      1 spartan-bm114
      27350081_546  physical vicruns. liulizju  R 2-00:40:32      1 spartan-bm098
      27350081_545  physical vicruns. liulizju  R 2-01:00:36      1 spartan-bm108
      27350081_535  physical vicruns. liulizju  R 2-01:24:33      1 spartan-bm107
      27350081_536  physical vicruns. liulizju  R 2-01:24:33      1 spartan-bm107
      27350081_537  physical vicruns. liulizju  R 2-01:24:33      1 spartan-bm107
      27350081_538  physical vicruns. liulizju  R 2-01:24:33      1 spartan-bm107
      27350081_539  physical vicruns. liulizju  R 2-01:24:33      1 spartan-bm107
      27350081_533  physical vicruns. liulizju  R 2-01:25:34      1 spartan-bm094
      27350081_534  physical vicruns. liulizju  R 2-01:25:34      1 spartan-bm105
      27350081_528  physical vicruns. liulizju  R 2-01:26:04      1 spartan-bm101
      27350081_529  physical vicruns. liulizju  R 2-01:26:04      1 spartan-bm102
      27350081_530  physical vicruns. liulizju  R 2-01:26:04      1 spartan-bm103
      27350081_531  physical vicruns. liulizju  R 2-01:26:04      1 spartan-bm103
      27350081_532  physical vicruns. liulizju  R 2-01:26:04      1 spartan-bm103
      27350029_586  physical vicrun.s liulizju  R 2-01:24:03      1 spartan-bm108
      27350081_540  physical vicruns. liulizju  R 2-01:24:03      1 spartan-bm108
      27350029_587  physical vicrun.s liulizju  R 2-01:24:03      1 spartan-bm108
      27350029_581  physical vicrun.s liulizju  R 2-01:26:34      1 spartan-bm123
      27350029_582  physical vicrun.s liulizju  R 2-01:26:34      1 spartan-bm123
      27350029_583  physical vicrun.s liulizju  R 2-01:26:34      1 spartan-bm123
      27350029_584  physical vicrun.s liulizju  R 2-01:26:34      1 spartan-bm055
      27350029_585  physical vicrun.s liulizju  R 2-01:26:34      1 spartan-bm055
      27350081_542  physical vicruns. liulizju  R 2-01:23:03      1 spartan-bm114
      27350081_543  physical vicruns. liulizju  R 2-01:23:03      1 spartan-bm114
      27350081_544  physical vicruns. liulizju  R 2-01:23:03      1 spartan-bm114
      27350081_541  physical vicruns. liulizju  R 2-01:23:33      1 spartan-bm108
      27350029_588  physical vicrun.s liulizju  R 2-01:24:03      1 spartan-bm109
      27350029_589  physical vicrun.s liulizju  R 2-01:24:03      1 spartan-bm109
      27350029_590  physical vicrun.s liulizju  R 2-01:23:03      1 spartan-bm114
      27350029_591  physical vicrun.s liulizju  R 2-01:23:03      1 spartan-bm114
          28141557  physical Br_TS.jo  brydons  R      12:42      1 spartan-bm055
          28141555  physical 1-undece  brydons  R      19:44      1 spartan-bm055
          28141553  physical Br_Irani  brydons  R    1:07:58      1 spartan-bm055
          28003140  physical jobsScri fcreevey  R 1-23:24:17      1 spartan-bm061
          28003141  physical jobsScri fcreevey  R 1-23:24:17      1 spartan-bm061
          28141551  physical   C2.job  brydons  R    1:26:03      1 spartan-bm056
          28141546  physical   C1.job  brydons  R    1:30:03      1 spartan-bm062
          28003139  physical jobsScri fcreevey  R 2-00:06:56      1 spartan-bm114
          28003138  physical jobsScri fcreevey  R 2-01:00:36      1 spartan-bm107
          28003137  physical jobsScri fcreevey  R 2-01:22:33      1 spartan-bm094
          28003135  physical jobsScri fcreevey  R 2-01:23:03      1 spartan-bm114
          28003136  physical jobsScri fcreevey  R 2-01:23:03      1 spartan-bm114
          28003133  physical jobsScri fcreevey  R 2-01:23:33      1 spartan-bm108
          28003134  physical jobsScri fcreevey  R 2-01:23:33      1 spartan-bm108
          28003128  physical jobsScri fcreevey  R 2-01:24:03      1 spartan-bm109
          28003129  physical jobsScri fcreevey  R 2-01:24:03      1 spartan-bm109
          28003130  physical jobsScri fcreevey  R 2-01:24:03      1 spartan-bm110
          28003131  physical jobsScri fcreevey  R 2-01:24:03      1 spartan-bm110
          28003132  physical jobsScri fcreevey  R 2-01:24:03      1 spartan-bm110
          28003123  physical jobsScri fcreevey  R 2-01:24:33      1 spartan-bm107
          28003124  physical jobsScri fcreevey  R 2-01:24:33      1 spartan-bm107
          28003125  physical jobsScri fcreevey  R 2-01:24:33      1 spartan-bm107
          28003126  physical jobsScri fcreevey  R 2-01:24:33      1 spartan-bm108
          28003127  physical jobsScri fcreevey  R 2-01:24:33      1 spartan-bm108
          28003121  physical jobsScri fcreevey  R 2-01:25:34      1 spartan-bm105
          28003122  physical jobsScri fcreevey  R 2-01:25:34      1 spartan-bm105
          28003117  physical jobsScri fcreevey  R 2-01:26:04      1 spartan-bm103
          28003118  physical jobsScri fcreevey  R 2-01:26:04      1 spartan-bm103
          28003119  physical jobsScri fcreevey  R 2-01:26:04      1 spartan-bm104
          28003120  physical jobsScri fcreevey  R 2-01:26:04      1 spartan-bm104
          28003112  physical jobsScri fcreevey  R 2-01:26:34      1 spartan-bm055
          28003113  physical jobsScri fcreevey  R 2-01:26:34      1 spartan-bm055
          28003114  physical jobsScri fcreevey  R 2-01:26:34      1 spartan-bm055
          28003115  physical jobsScri fcreevey  R 2-01:26:34      1 spartan-bm055
          28114393  physical BILIN_SI tphilsun  R   10:34:18      1 spartan-bm055
          28137686  physical neb_flat tzahtila  R    4:25:40      1 spartan-bm122
        28110518_3  physical aLLc10_7 hyungwoo  R   13:22:24      1 spartan-bm116
        28110518_2  physical aLLc10_7 hyungwoo  R   14:42:40      1 spartan-bm116
        28110518_1  physical aLLc10_7 hyungwoo  R   15:28:19      1 spartan-bm123
        28110517_4  physical aLLc10_5 hyungwoo  R   15:42:52      1 spartan-bm113
        28110502_4  physical aLLc10_2 hyungwoo  R   17:36:46      1 spartan-bm117
        28110517_1  physical aLLc10_5 hyungwoo  R   17:36:46      1 spartan-bm117
        28110517_2  physical aLLc10_5 hyungwoo  R   17:36:46      1 spartan-bm124
        28110517_3  physical aLLc10_5 hyungwoo  R   17:36:46      1 spartan-bm125
